,file_name,check_point,angry,disgust,fear,happy,neutral,sad,surprise,True,Pred
21,082-262.m2ts,91,0.17600751937263542,0.5078955656952329,0.06734254464714064,0.010021256557795115,0.009082433936580654,0.20286648037532964,0.02678417571587488,angry,disgust
22,088-263.m2ts,121,0.16802654974162579,0.520576781903704,0.1214074483141303,0.028169727564090863,0.015249432872224133,0.1265978292018796,0.019972246132965665,angry,disgust
23,084-299.m2ts,76,0.06223948132246733,0.2517209485173225,0.15983055432637533,0.010028349639226993,0.36372805734475455,0.024862005499502023,0.1275906030709545,angry,neutral
24,069-268.m2ts,76,0.48080087279280026,0.2887991766134898,0.07151510789990426,0.05278196008099864,0.005618079733055007,0.06005928662295143,0.040425520460121336,angry,angry
25,002-251.m2ts,106,0.07212327429581256,0.013725732541864826,0.17428815666408765,0.02430155806221245,0.05873595448654322,0.23615961477515243,0.42066570431260125,angry,surprise
26,094-256.m2ts,91,0.11253005271363589,0.06304547847766015,0.09979299631797606,0.010586852922844829,0.09079420439795488,0.016227432953504223,0.6070229642921023,angry,surprise
27,040-299.m2ts,76,0.07204348705708981,0.02531807447473208,0.1495578644176324,0.0027674465052162605,0.12884261750926573,0.020971997051189344,0.6004985253016154,angry,surprise
28,012-256.m2ts,106,0.021655126302946536,0.013546840659165312,0.09218809744786649,0.004721913977326559,0.10947719136519092,0.026317825574161752,0.7320930141778219,angry,surprise
29,080-277.m2ts,76,0.2636625781655312,0.23378668477137884,0.05850696923832099,0.095392180668811,0.11363488100469113,0.009623449947685003,0.22539327181875707,angry,angry
30,077-279.m2ts,106,0.10361576169019654,0.25273294001817703,0.29990322462150026,0.08212690485552662,0.057238349092325995,0.1353695365999426,0.06901328328309492,angry,fear
31,096-280.m2ts,106,0.40787717203299206,0.4883817441406704,0.04880230434771095,0.022189960232935846,0.01059069455091265,0.014022387142869689,0.008135722966385185,angry,disgust
32,000-277.m2ts,106,0.04920549078711441,0.08414891220274426,0.2620077670684883,0.007795829902447406,0.05256151295976624,0.47357303329876493,0.07070745915241007,angry,sad
33,026-291.m2ts,91,0.23349428073399597,0.09923966518706745,0.15371687875853646,0.013348775954606632,0.024148767684689827,0.2977896419664224,0.17826199376334748,angry,sad
34,084-260.m2ts,76,0.1610097457965215,0.41892362038294473,0.18880233963330587,0.04507984351366758,0.09181041154079139,0.03767456176380316,0.05669949197520812,angry,disgust
35,004-272.m2ts,136,0.4240933981620603,0.08690314070770035,0.07544348795932752,0.04993305303570297,0.03798417159770098,0.06875990503640086,0.25688286167052055,angry,angry
36,071-299.m2ts,76,0.1663714438676834,0.5420476377010346,0.1074121485153834,0.005063857813365757,0.0379631038493244,0.08945577616492907,0.051686054772775,angry,disgust
37,023-291.m2ts,106,0.15757331624627113,0.033059535991577876,0.15419997984454745,0.009560956165105813,0.37311233837334884,0.0987429656975326,0.17375091485501754,angry,neutral
38,067-285.m2ts,76,0.3891516874233882,0.25271283835172653,0.1440498486161232,0.04773127586037541,0.05046131360674432,0.06547503882708648,0.050418003865828113,angry,angry
39,050-258.m2ts,76,0.0361387857546409,0.03996294277409713,0.1336424062649409,0.031327833576748766,0.11376300615568956,0.05749529733633001,0.5876697301864624,angry,surprise
40,030-283.m2ts,91,0.39622025357352364,0.1999619495537546,0.18145479505053824,0.01958428796691199,0.009647293348583238,0.14842128911469546,0.04471011681663287,angry,angry
41,098-265.m2ts,106,0.09044786108036836,0.08086856246171963,0.09482632577419281,0.0749359676126568,0.05489417555786315,0.0776459760076943,0.5263811367608252,angry,surprise
42,036-258.m2ts,91,0.027938005799013708,0.018026377152030666,0.29672422839535606,0.007787712050938151,0.13560861083937603,0.10158757187633051,0.4123275006810824,angry,surprise
43,034-285.m2ts,121,0.16097562154754996,0.20309169419730702,0.1495448105658094,0.08224249984292935,0.0801578143145889,0.24069461598992348,0.08329295178797717,angry,sad
44,074-287.m2ts,91,0.03283267838156058,0.20968753451274502,0.23198623541328642,0.12590746291809612,0.030151512551431853,0.2794494107365608,0.08998517795569366,angry,sad
45,014-275.m2ts,121,0.3088505123741925,0.09990040732858081,0.14171036542393267,0.02471379327471368,0.06893777796843399,0.1881451013032347,0.16774204187095165,angry,angry
46,070-273.m2ts,91,0.05689532226986355,0.4045166141457028,0.2140271883043978,0.0046125425776861245,0.018378901335785888,0.260471580343114,0.04109784760253711,angry,disgust
47,070-280.m2ts,136,0.14828642768164477,0.2419728954081182,0.11991638804061545,0.17881269218331133,0.05703969610880853,0.21202501568391366,0.04194687971633997,angry,disgust
48,008-265.m2ts,136,0.12661959684488397,0.04322482758477606,0.12315428753693898,0.0031013847711383953,0.030232570823971874,0.05602725208909423,0.6176400808272539,angry,surprise
49,019-272.m2ts,91,0.04621585553912963,0.15115653682086203,0.22663065108160177,0.0011795447741557534,0.005070728541694634,0.5496188882324431,0.020127774277676105,angry,sad
50,065-253.m2ts,106,0.09286895075014659,0.5606532919974554,0.16017410434072926,0.0007103996135161392,0.0007320574860343532,0.1801480869097369,0.0047131010429612135,angry,disgust
51,052-298.m2ts,76,0.20258086596926053,0.11312893663222591,0.12498139850795269,0.01196655283565633,0.05530949730115632,0.028649210712562004,0.4633835256099701,angry,surprise
52,059-259.m2ts,61,0.12833853842069706,0.66453684369723,0.04404294661556681,0.011800400408295294,0.021219058447362233,0.11221191349128883,0.01785029570843714,angry,disgust
53,052-291.m2ts,76,0.24796617962419987,0.380552764236927,0.17521221451461316,0.02014291986512641,0.06067669704401245,0.07425365441789229,0.04119554403393219,angry,disgust
54,015-283.m2ts,121,0.1991181137273088,0.22974131147687635,0.18083475964764753,0.042878736062751464,0.03568715741857886,0.2993757463991642,0.012364177954926467,angry,sad
55,013-257.m2ts,121,0.06189955790371945,0.029213826652267016,0.09528205877480407,0.0023534241712089474,0.05804018070921302,0.08686232892796397,0.6663486221805215,angry,surprise
56,085-268.m2ts,76,0.03826870691652099,0.24831719398498536,0.3336795260508855,0.0055256521018842856,0.06570461268226306,0.11466507489482562,0.19383924109861256,angry,fear
57,080-275.m2ts,76,0.23651071687539418,0.420264333486557,0.05462660118937492,0.07804131160179774,0.12053764288624128,0.008176765559862057,0.08184261663506429,angry,disgust
58,044-259.m2ts,91,0.21461376713381874,0.20652579681740868,0.07534852116886112,0.17372215528868967,0.026791476929146383,0.24736225894755787,0.05563602036434329,angry,sad
59,013-264.m2ts,76,0.08919615025321642,0.043522942687074344,0.14121027241150538,0.004479125002399087,0.06122327676663796,0.0665534091492494,0.5938148279984792,angry,surprise
60,041-263.m2ts,121,0.21419728671511015,0.45590636661897105,0.13290596543811262,0.03461363095751343,0.01727151130035054,0.07237528831077118,0.07272996140333514,angry,disgust
61,056-264.m2ts,76,0.6992227792739868,0.09566530125836531,0.08856416828930377,0.008981961619186525,0.011444904332286872,0.017465049175856014,0.0786558000681301,angry,angry
62,004-259.m2ts,121,0.08113055179516475,0.014012392464792356,0.1419907104379187,0.025641455465423253,0.1966697662913551,0.04571764094483418,0.49483748903730884,angry,surprise
63,022-252.m2ts,91,0.034195051425033145,0.02859083516523242,0.2760807035697831,0.0011066651705833566,0.025577096837676234,0.06657788757648733,0.5678717692693075,angry,surprise
64,058-251.m2ts,91,0.1354926365117232,0.1287806206382811,0.10254835120091836,0.09645223818046765,0.04162736375534829,0.08279513283115295,0.4123036586291467,angry,surprise
65,044-253.m2ts,106,0.31477360001632143,0.1634355400289808,0.03311856665338079,0.27180865726300646,0.013933003565485012,0.19221785509337982,0.010712768602561915,angry,angry
66,036-253.m2ts,91,0.02782170091652208,0.06019393323610226,0.29986050518022644,0.005294568319287565,0.11129818719604777,0.3787352906333076,0.11679581105191675,angry,sad
67,000-280.m2ts,211,0.1745804603034187,0.08450029651257432,0.16745332464398371,0.005204052448139659,0.06247294795078536,0.2507738677030873,0.25501505754766096,angry,surprise
68,099-284.m2ts,91,0.06460056057484406,0.23471007930735746,0.2510530444172521,0.004641800751010628,0.0039814015263901735,0.3539152501357926,0.08709785229196616,angry,sad
69,094-260.m2ts,61,0.44558505341410637,0.19802464048067728,0.10931901416430871,0.004844675917411223,0.014075162757459717,0.022541095114623506,0.20561033502841988,angry,angry
70,000-264.m2ts,136,0.07683348621207255,0.10759873605436748,0.22943973706828225,0.02976672596263665,0.13283458386582356,0.2757212536202537,0.14780547149065468,angry,sad
71,067-280.m2ts,106,0.3945380250612895,0.1416736670902797,0.11476540671927589,0.1133322814213378,0.08455143918815468,0.05115579934568987,0.099983387271918,angry,angry
72,099-283.m2ts,91,0.25188174554043347,0.5491706646151013,0.11585746229522759,0.004594168418811427,0.0008554078821260999,0.058059346965617604,0.01958118962486171,angry,disgust
73,079-268.m2ts,76,0.3145056848724683,0.17122256339838107,0.06540313536922136,0.34290874117674924,0.02020560553840672,0.03897898997335384,0.04677528080840906,angry,happy
74,054-279.m2ts,121,0.14899732110400996,0.16316331108100712,0.16218565109496316,0.011912158729198078,0.0735954131790398,0.1341706178888368,0.3059755477588624,angry,surprise
75,048-278.m2ts,136,0.27550502749228917,0.12009101643882415,0.029882417957263964,0.007692836561343736,0.11672680728413441,0.012190976076655917,0.43791092352734673,angry,surprise
76,057-286.m2ts,91,0.06263857557334834,0.0905745897649063,0.2097646159430345,0.020483010914176702,0.16672095987531874,0.08955815124015014,0.360260089717081,angry,surprise
77,048-284.m2ts,121,0.11548699226113968,0.11046225872511665,0.1613501364675661,0.01225286187157811,0.05244449741439894,0.07650640304200351,0.47149685289089877,angry,surprise
78,059-268.m2ts,91,0.13094051223662165,0.4632481411099434,0.10208848574095303,0.00517603097574061,0.09546387097280887,0.12459057279758984,0.07849242156630175,angry,disgust
79,038-272.m2ts,106,0.03296548296653089,0.06108178872437704,0.3970236510393165,0.0026105547661981767,0.015730919743267197,0.30141699456033255,0.1891705972874271,angry,fear
80,092-267.m2ts,106,0.10059850396854537,0.27783631568863276,0.23095969784827458,0.005162631534317154,0.021144645526960847,0.15637378944527536,0.20792440032320364,angry,disgust
81,073-267.m2ts,106,0.08676662881459508,0.20593394906747908,0.16317323453369595,0.02648240795713805,0.056278221730497624,0.18874384072564898,0.2726217223597424,angry,surprise
82,064-295.m2ts,61,0.5623630930980047,0.32961346954107285,0.060662903260284416,0.01699381800426636,0.011869085330393622,0.014073345637977278,0.004424272973362046,angry,angry
83,079-259.m2ts,76,0.1833262140552203,0.4361496865749359,0.13099638596177102,0.040836198705558976,0.02860637819006418,0.1406162602826953,0.03946888337377459,angry,disgust
84,059-265.m2ts,121,0.09788665222004056,0.6644199440876642,0.04614665526120613,0.009710418977192603,0.04429812506229306,0.12755621069421372,0.009982002122948566,angry,disgust
85,055-300.m2ts,76,0.2798364301522573,0.12089178065458933,0.10429838548103969,0.004336691783585896,0.0494355730440778,0.06689335126429796,0.37430778726702557,angry,surprise
86,089-282.m2ts,76,0.02109514276186625,0.20958960056304932,0.39369824131329856,0.007396179453159372,0.0631442178428794,0.22364114671945573,0.08143548577403029,angry,fear
87,029-273.m2ts,106,0.06261886057576962,0.11926210086260523,0.12267452491713422,0.015851092838039177,0.040157875922020705,0.5695818229800179,0.06985373035699706,angry,sad
88,049-296.m2ts,106,0.2638611580644335,0.11583414638326281,0.1208004370509159,0.01969075074330682,0.05356856111791872,0.03630645491094107,0.3899384879374078,angry,surprise
89,039-286.m2ts,121,0.0830974744943281,0.03768115358737608,0.21775593608617783,0.0008270556172647048,0.08033910308343668,0.08635553422694404,0.4939437297483285,angry,surprise
90,029-272.m2ts,121,0.06926875732218225,0.11429783313845594,0.1395314784410099,0.024383003406304244,0.016585306128642213,0.557017765318354,0.07891584612661973,angry,sad
91,069-266.m2ts,91,0.24597521731629968,0.28441366160081494,0.13725235597747895,0.021759305246329557,0.08350416301861212,0.1353699190205791,0.09172540734046682,angry,disgust
92,090-291.m2ts,76,0.06611556202794115,0.01756002417144676,0.07090322238703568,0.010742030719605585,0.08797590544757744,0.018098648792753618,0.7286045921345552,angry,surprise
93,018-268.m2ts,106,0.2705435800765242,0.06656306538553465,0.10592399315819853,0.010758373359706076,0.05161407105402932,0.18247580217818418,0.31212110232029644,angry,surprise
94,023-286.m2ts,91,0.1651487144538098,0.0357285147636301,0.18778732957111466,0.020649267024257116,0.12332280818372965,0.10765840754740769,0.35970496551858056,angry,surprise
95,073-276.m2ts,106,0.36555872218949453,0.3052875335727419,0.06902095764165833,0.09356169564472068,0.009253708390696417,0.12408013140694016,0.033237224483552076,angry,angry
96,096-285.m2ts,76,0.2069362883766492,0.5264094710350037,0.07239227990309398,0.13084037501054505,0.009579505119472743,0.05181404147297144,0.0020280529473287365,angry,disgust
97,057-279.m2ts,106,0.36747980898334864,0.18429173422711237,0.15688729558938316,0.04364961465554578,0.06441621151645363,0.039016337502592556,0.14425899038143966,angry,angry
98,010-269.m2ts,151,0.18953159265220165,0.08217718141774337,0.19407121688127518,0.028114220189551512,0.0650305566843599,0.1399353498592973,0.30113987953712545,angry,surprise
99,000-263.m2ts,151,0.049665062921121716,0.057872655397901936,0.18195864005635182,0.006590625694176803,0.17187879521710178,0.2545708750995497,0.2774633499328047,angry,surprise
100,057-275.m2ts,76,0.7250838160514832,0.20373673513531684,0.025121075846254826,0.024490272897916537,0.009722405287417739,0.0061217555213564385,0.005723944523682197,angry,angry
101,027-255.m2ts,106,0.04975943347173078,0.03789247399462121,0.21545561509472982,0.014512973926251843,0.11416629284975074,0.20492418500639142,0.36328900836053346,angry,surprise
102,078-294.m2ts,76,0.16139791607856752,0.5207815368970236,0.08857503570616246,0.006965468684211373,0.07081546323994796,0.04886284104237954,0.10260174125432968,angry,disgust
103,066-264.m2ts,61,0.17836112653215727,0.12023043632507324,0.1547793031980594,0.1082524274631093,0.05939081924346586,0.06877842949082454,0.31020746752619743,angry,surprise
104,008-263.m2ts,136,0.029765961381296318,0.02013351840691434,0.12850386221651677,0.002417176994236393,0.07105976046511421,0.08202281111368427,0.6660969170431296,angry,surprise
105,007-259.m2ts,121,0.03269215568434447,0.02651722946514686,0.26412981438140076,0.002008161888928347,0.12948270241031423,0.17943245389809212,0.36573746940121055,angry,surprise
106,018-270.m2ts,121,0.2055124289666613,0.09775311329091589,0.12116407587503393,0.006737854935636278,0.042806683083957374,0.1550552618379394,0.37097058387007564,angry,surprise
107,090-296.m2ts,61,0.09952906605515939,0.02026494914025534,0.08614997076801956,0.04115351656704055,0.04493988191825338,0.022766069994152833,0.6851965406288704,angry,surprise
108,060-283.m2ts,91,0.19118530820641252,0.23042004234674904,0.057561164618366294,0.36747362837195396,0.0028013402900089407,0.14663820361925495,0.003920326141976855,angry,happy
109,084-251.m2ts,91,0.0636668568994436,0.33385566125313443,0.16158020951681668,0.01808559557604086,0.2741933383771943,0.03930432732320494,0.10931402491405606,angry,disgust
110,024-278.m2ts,106,0.1848372675123669,0.0334258120773094,0.22153954385291963,0.005312533857899585,0.2727043827374776,0.047490449489227364,0.23469000983805882,angry,neutral
111,082-254.m2ts,106,0.10065958382827896,0.2178849276332628,0.22852570279723122,0.00966805623777743,0.051085014458900936,0.2967897362652279,0.0953869979629027,angry,sad
112,003-265.m2ts,151,0.027018064873603483,0.012139071993685017,0.17366850847999254,0.01861418361465136,0.11554556492095193,0.12037565559148788,0.5326389538745085,angry,surprise
113,010-286.m2ts,136,0.08444903515003345,0.06988700927683601,0.20729452702734205,0.01159092895169225,0.07671803639580806,0.11885197640017227,0.4312084695255315,angry,surprise
114,053-269.m2ts,121,0.21346866836150488,0.4557769534488519,0.06172111254030218,0.023319331579841673,0.010173740857377803,0.18886371655389667,0.0466764694720041,angry,disgust
115,038-274.m2ts,76,0.1359060346148908,0.13660847432911397,0.1671863799293836,0.01537685360138615,0.003647190023427053,0.5030923008918762,0.03818275354957829,angry,sad
116,007-254.m2ts,121,0.09013135180187722,0.02990763624742006,0.0475588293823724,0.015385937450143198,0.6689227052265778,0.13488272468869886,0.013210809981198205,angry,neutral
117,051-288.m2ts,91,0.16561995167285204,0.03792130377971464,0.03836295225967964,0.0016080505027073538,0.00793499442645245,0.03141048801545468,0.7171422491470972,angry,surprise
118,083-278.m2ts,106,0.2432715113141707,0.21668070882913612,0.03584970466770409,0.42965976822943913,0.014070982930986378,0.04123452860152438,0.019232807353199904,angry,happy
119,080-273.m2ts,76,0.18588187744220097,0.18220854103565215,0.11562470098336537,0.08847031282881895,0.1347120776772499,0.012535424220065277,0.2805670658747355,angry,surprise
120,018-266.m2ts,121,0.18240969236164042,0.06015680326769749,0.14774621786394468,0.013317667525067614,0.08347585680894554,0.19004793212904283,0.32284582577024895,angry,surprise
121,001-271.m2ts,151,0.31249626266459624,0.07645030333660544,0.14584264146784942,0.03922623329175015,0.11250211124618849,0.04477310503522555,0.2687093432371815,angry,angry
122,054-274.m2ts,76,0.3233880616724491,0.22656696339448293,0.15401681447401644,0.013715173168263088,0.09585128698866659,0.05831204041217764,0.128149670350831,angry,angry
123,086-280.m2ts,91,0.07298568395587306,0.08709977649980122,0.1721152403495378,0.31397780103402007,0.025826052283971675,0.2457091444068485,0.08228629716258082,angry,happy
124,082-256.m2ts,121,0.09924384353992839,0.18146016371125975,0.13242012013991675,0.04977299408831944,0.05796189784693221,0.29697841374824446,0.1821625710775455,angry,sad
125,097-252.m2ts,76,0.04771444785098235,0.049079822935163976,0.05213707859317462,0.017519866364697614,0.6482309768597285,0.016320750676095487,0.16899705032507578,angry,neutral
126,041-252.m2ts,151,0.2677185053626696,0.3852851172288259,0.1005828281864524,0.022527021868154407,0.05936092977644876,0.030016359159102043,0.13450922631115342,angry,disgust
127,024-289.m2ts,151,0.04699304085224867,0.009499772661365568,0.1845046961059173,0.000884800402855035,0.05424754483004411,0.029339271628608308,0.6745308776696523,angry,surprise
128,086-290.m2ts,76,0.12694330271333457,0.3105575658380985,0.13225367094079654,0.11734706529726585,0.008660600571117054,0.254112154742082,0.05012562306947075,angry,disgust
129,067-288.m2ts,91,0.20132984303765827,0.16414174706571633,0.2799900025129318,0.02840238187895415,0.03231061392256783,0.14012148262312016,0.15370393158971435,angry,fear
130,015-285.m2ts,121,0.15845201610742757,0.21217294865831113,0.10846527968533337,0.04472052596126256,0.07276260082077594,0.39944639638997614,0.003980222482368845,angry,sad
131,040-291.m2ts,76,0.14131938653687637,0.06767584402114153,0.22055584825575353,0.00303539417606468,0.11877873223274946,0.0847267033221821,0.36390808696548144,angry,surprise
132,045-273.m2ts,136,0.3878583030568229,0.26563691485811164,0.0970965609713285,0.06165773059344954,0.07220179385600474,0.0468450136034301,0.0687036945277618,angry,angry
133,021-297.m2ts,121,0.08002378707654619,0.030108405374145757,0.06250062497565523,0.28467056836234406,0.18343737139366567,0.07925749539087217,0.2800017541400545,angry,happy
134,021-291.m2ts,121,0.06733321793338594,0.027970928529005807,0.08114697578518341,0.04382118543920418,0.2987730670720339,0.02829257134969036,0.4526620555940705,angry,surprise
135,011-300.m2ts,91,0.053547505030615464,0.08607455040328205,0.12537932561503518,0.17744705888132253,0.08770470653608856,0.4576523014240795,0.012194541632197797,angry,sad
136,012-252.m2ts,91,0.02967047334338228,0.008649446212479638,0.09522305615246296,0.0043366995200307835,0.12969087025461098,0.015033687671853436,0.7173957576354345,angry,surprise
137,001-274.m2ts,106,0.24469470658472606,0.05459483065420673,0.1346528883579941,0.18603366835131532,0.12706189006677873,0.044384596115421684,0.20857744213814536,angry,angry
138,038-275.m2ts,121,0.21909727280338606,0.11518920174178977,0.2352700011494259,0.012353248428553343,0.0094933699365356,0.33109263982623816,0.07750427717595205,angry,sad
139,046-286.m2ts,91,0.5321750160720613,0.25270502186483806,0.012216824805364013,0.13501898075143495,0.005127736386687805,0.04780355574459665,0.014952858237342702,angry,angry
140,069-264.m2ts,76,0.12422557299335797,0.274771303186814,0.13667128905653952,0.05556618546446165,0.03204314636144166,0.22807426067690054,0.1486482474564885,angry,disgust
141,022-260.m2ts,91,0.07913149262054099,0.0725168352946639,0.3755326544245084,0.0015282668432013856,0.03314471869574239,0.15304085591601002,0.28510517482128406,angry,fear
142,066-275.m2ts,91,0.6096230629417632,0.13014590471155113,0.07414142006180352,0.09322684682491753,0.014286404870088316,0.02498432670512961,0.05359203938860446,angry,angry
143,037-261.m2ts,91,0.13845166377723217,0.1451368530591329,0.4525088336732652,0.0014573994873596046,0.0180429905691805,0.12180437747803,0.12259787072738011,angry,fear
144,086-287.m2ts,76,0.04092503649493059,0.05128102156644066,0.11641212068498134,0.07870480937805648,0.030164511920884252,0.058576506841927764,0.6239359974861145,angry,surprise
145,009-273.m2ts,106,0.27925194728942143,0.1503559005047594,0.15527664373318353,0.0008344530807724888,0.005269852058041752,0.21741070926544212,0.19160051697066852,angry,angry
146,084-297.m2ts,76,0.19231570959091188,0.5434394379456838,0.12642066677411398,0.010919092774080734,0.02793121678599467,0.03766754921525717,0.06130631714283178,angry,disgust
147,091-262.m2ts,91,0.045970157306227416,0.40253064698643154,0.24073505029082298,0.003341309936432582,0.028320451124778226,0.18562504400809607,0.09347732804922594,angry,disgust
148,049-252.m2ts,106,0.603026977607182,0.1430665792099067,0.03815080341883004,0.07915768268451627,0.02181696983704266,0.008847694782335089,0.10593329540764292,angry,angry
149,001-257.m2ts,151,0.12659672498703003,0.0574865972623229,0.18514679620663324,0.01775885516156753,0.08137153964489699,0.060471260982255144,0.47116822078824044,angry,surprise
150,064-293.m2ts,76,0.7466155787309011,0.16620814750591914,0.032592273441453774,0.004570468616050979,0.02366815100540407,0.00561436543163533,0.020731018972583115,angry,angry
151,015-289.m2ts,166,0.1828070834956386,0.06159377985662132,0.16898863948881626,0.041970264237148294,0.20549725600744062,0.11024300900824142,0.22889995861403417,angry,surprise
152,001-296.m2ts,166,0.07594050472658692,0.016972398787567563,0.08301157493031386,0.0117225995530713,0.0475238078753605,0.016671035763327822,0.7481580936547482,angry,surprise
153,031-296.m2ts,106,0.2107146955316975,0.05694919753642309,0.08648871985219773,0.017327965503292426,0.08154879585795459,0.06313617456526983,0.4838344476052693,angry,surprise
154,051-273.m2ts,91,0.1628093326257335,0.29637609008285737,0.2126474678516388,0.0008481399143218166,0.001868840826015609,0.22586892752183807,0.09958120797657305,angry,disgust
155,039-290.m2ts,106,0.045571331112157734,0.03858283068984747,0.2943678058329083,0.0017711116379359737,0.035659686130072386,0.12299829561795507,0.4610489241424061,angry,surprise
156,039-281.m2ts,106,0.2027431281361108,0.14979120006873495,0.2185910799584928,0.006649377284962351,0.09864712599595632,0.25650793881643386,0.06707017841316494,angry,sad
157,076-272.m2ts,76,0.016891524009406567,0.24737224529186885,0.30803400874137876,0.0012568064873145583,0.010621929040644318,0.3426877456406752,0.07313574625489612,angry,sad
158,073-280.m2ts,121,0.4553986828153332,0.22819545678794384,0.06343222611273329,0.02395295370661188,0.05455720762256533,0.05899824229224274,0.11546525487210602,angry,angry
159,088-256.m2ts,91,0.17266138456761837,0.46652693053086597,0.14732672336200872,0.03644564204538862,0.03478135268152174,0.09694837282101314,0.04530958408334603,angry,disgust
160,051-282.m2ts,91,0.2087345781425635,0.45720145106315613,0.14936143325434792,0.00042273012089329615,0.0009807816190409034,0.16837425985270077,0.0149247790622111,angry,disgust
161,051-284.m2ts,106,0.0746052735263393,0.0706109239586762,0.14259831110636392,0.0018122604843007312,0.016250980729680686,0.03107298001469601,0.6630492849009377,angry,surprise
162,001-299.m2ts,106,0.05964724009945279,0.024657789662125566,0.15671879869131816,0.007492589542553539,0.058937136616025655,0.036355236323461645,0.6561912056945619,angry,surprise
163,089-280.m2ts,91,0.18154282598859733,0.10266980715095997,0.2176910601556301,0.003718611958902329,0.07868672248312375,0.023547049146145582,0.3921439377429326,angry,surprise
164,012-254.m2ts,91,0.14407942823729375,0.0263727436411298,0.1402230409698354,0.0014386144256503838,0.0409396414405718,0.01914607382948614,0.6278004557308223,angry,surprise
165,060-271.m2ts,91,0.2262849606599452,0.1332243312887537,0.013882766896535436,0.59845404782229,0.011013357159956487,0.016367879408385813,0.0007726371034853704,angry,happy
166,098-267.m2ts,106,0.051110160404017994,0.0751615572011187,0.183296371783529,0.04405884096576344,0.03423698348481031,0.14464847184717655,0.4674876254229319,angry,surprise
167,047-271.m2ts,121,0.4320765982071559,0.06696160968082647,0.0603460163595931,0.19967255899488615,0.03845562221007034,0.030000059598629985,0.17248753551393747,angry,angry
168,088-262.m2ts,91,0.1933882124722004,0.6301094591617584,0.08691695084174474,0.013363553896649845,0.006017353983932278,0.05429717774192492,0.015907290294611205,angry,disgust
